fipscode,state,year,density,providers,Total,Deployment,Supply,Demand,HHINC,percent_male,percent_white,percent_black,lowed,region,unemploymentrate,typography,slope,road
42079,Pennsylvania,2008.0,0.0048789189174123,9.05405405405405,25.5,10.4,9.75,4.5,35448,0.487688355627957,0.940637824629554,0.0347796121675386,0: Not low-education type,1: Northeast,5.8,16: Open low mountains,6.96876453028785,0.0047262105288811
42081,Pennsylvania,2004.0,0.0013238997348019,3.3,25.5,10.4,9.75,4.5,35892,0.489665934476003,0.938674084690996,0.043515872140852,0: Not low-education type,1: Northeast,5.5,20: Low mountains,13.8365919900977,0.0021146413713248
42081,Pennsylvania,2008.0,0.0013238997348019,6.77272727272727,25.5,10.4,9.75,4.5,35892,0.489465935409438,0.932757626111738,0.0449258267540272,0: Not low-education type,1: Northeast,5.5,20: Low mountains,13.8365919900977,0.0021146413713248
42083,Pennsylvania,2004.0,0.000620142507354611,2.8125,25.5,10.4,9.75,4.5,34402,0.505562783186039,0.965793369521331,0.0213090484949083,0: Not low-education type,1: Northeast,5.5,15: Open high hills,12.1897682070732,0.0019894280732842
42083,Pennsylvania,2008.0,0.000620142507354611,5.23529411764706,25.5,10.4,9.75,4.5,34402,0.50918916453849,0.961305180591025,0.024398029916089,0: Not low-education type,1: Northeast,5.5,15: Open high hills,12.1897682070732,0.0019894280732842
42085,Pennsylvania,2004.0,0.0024178589893488,4.46153846153846,25.5,10.4,9.75,4.5,35635,0.488023977231704,0.929772568905157,0.0537388866034774,0: Not low-education type,1: Northeast,6.3,"5: Tablelands, moderate relief",1.43227977074426,0.0034205305454289
42085,Pennsylvania,2008.0,0.0024178589893488,7.61538461538461,25.5,10.4,9.75,4.5,35635,0.489807063802917,0.922782855046122,0.0569422044731161,0: Not low-education type,1: Northeast,6.3,"5: Tablelands, moderate relief",1.43227977074426,0.0034205305454289
42087,Pennsylvania,2008.0,0.0015622016870663,5.36363636363636,25.5,10.4,9.75,4.5,34024,0.48862660944206,0.980557939914163,0.0065450643776824,0: Not low-education type,1: Northeast,5.8,16: Open low mountains,10.8766806721687,0.003490075522374
42087,Pennsylvania,2004.0,0.0015622016870663,3.09090909090909,25.5,10.4,9.75,4.5,34024,0.486709995033792,0.984129725994861,0.0058083043637855,0: Not low-education type,1: Northeast,5.8,16: Open low mountains,10.8766806721687,0.003490075522374
42089,Pennsylvania,2008.0,0.003782172505529,6.28571428571429,25.5,10.4,9.75,4.5,48271,0.494067957479119,0.820876044039484,0.132765043659833,0: Not low-education type,1: Northeast,5.6,20: Low mountains,5.00485836257858,0.0035877543343831
42089,Pennsylvania,2004.0,0.003782172505529,3.74074074074074,25.5,10.4,9.75,4.5,48271,0.495577850690032,0.859818815154791,0.102648232088557,0: Not low-education type,1: Northeast,5.6,20: Low mountains,5.00485836257858,0.0035877543343831
42091,Pennsylvania,2008.0,0.0224519459235734,15.9558823529412,25.5,10.4,9.75,4.5,65234,0.484619575546405,0.835296800760215,0.0858093126385809,0: Not low-education type,1: Northeast,3.9,10: Plains with high hills,1.50813577607484,0.0073349813432236
42091,Pennsylvania,2004.0,0.0224519459235734,9.95588235294118,25.5,10.4,9.75,4.5,65234,0.484612224450188,0.854242085891309,0.0808803170150922,0: Not low-education type,1: Northeast,3.9,10: Plains with high hills,1.50813577607484,0.0073349813432236
42093,Pennsylvania,2004.0,0.0018938734101009,7.0,25.5,10.4,9.75,4.5,41314,0.47997138769671,0.965390117750633,0.0125453945196434,0: Not low-education type,1: Northeast,4.4,16: Open low mountains,4.9328274341921,0.0033843569690361
42093,Pennsylvania,2008.0,0.0018938734101009,13.0,25.5,10.4,9.75,4.5,41314,0.478662244333886,0.959867330016584,0.0146489773355445,0: Not low-education type,1: Northeast,4.4,16: Open low mountains,4.9328274341921,0.0033843569690361
42095,Pennsylvania,2008.0,0.0111110027216591,12.4761904761905,25.5,10.4,9.75,4.5,48704,0.488979857402337,0.905318947054518,0.0517797598069781,0: Not low-education type,1: Northeast,5.0,16: Open low mountains,3.51356377840042,0.0064826746098697
42095,Pennsylvania,2004.0,0.0111110027216591,7.42857142857143,25.5,10.4,9.75,4.5,48704,0.488403335062941,0.928902457227747,0.0384719270437212,0: Not low-education type,1: Northeast,5.0,16: Open low mountains,3.51356377840042,0.0064826746098697
42097,Pennsylvania,2004.0,0.0027690408137384,4.04545454545455,25.5,10.4,9.75,4.5,33708,0.495068949323315,0.971150151560432,0.0182833112752423,0: Not low-education type,1: Northeast,5.6,16: Open low mountains,7.20225351361128,0.004028405689706
42097,Pennsylvania,2008.0,0.0027690408137384,7.47826086956522,25.5,10.4,9.75,4.5,33708,0.498045671800319,0.965947955390335,0.020308019118428,0: Not low-education type,1: Northeast,5.6,16: Open low mountains,7.20225351361128,0.004028405689706
42099,Pennsylvania,2004.0,0.0011413409292661,3.38461538461538,25.5,10.4,9.75,4.5,44298,0.497064975372782,0.984481478982525,0.0053752558306906,0: Not low-education type,1: Northeast,4.2,16: Open low mountains,9.41896965673992,0.0039814189076423
42099,Pennsylvania,2008.0,0.0011413409292661,6.28571428571429,25.5,10.4,9.75,4.5,44298,0.501899053766274,0.979340929548398,0.0066521767766581,0: Not low-education type,1: Northeast,4.2,16: Open low mountains,9.41896965673992,0.0039814189076423
42101,Pennsylvania,2008.0,0.150496741116284,18.625,25.5,10.4,9.75,4.5,30414,0.470225660468444,0.456436520949424,0.453377305663482,0: Not low-education type,1: Northeast,6.7,"5: Tablelands, moderate relief",0.658579137128759,0.0170742579146611
42101,Pennsylvania,2004.0,0.150496741116284,11.25,25.5,10.4,9.75,4.5,30414,0.467717475326248,0.469595051718756,0.454300473848569,0: Not low-education type,1: Northeast,6.7,"5: Tablelands, moderate relief",0.658579137128759,0.0170742579146611
42103,Pennsylvania,2008.0,0.0015259686416928,5.66666666666667,25.5,10.4,9.75,4.5,48972,0.499506399487348,0.912520133705121,0.05795043211694,0: Not low-education type,1: Northeast,5.9,20: Low mountains,6.25766768455505,0.0029139004647731
42103,Pennsylvania,2004.0,0.0015259686416928,3.21428571428571,25.5,10.4,9.75,4.5,48972,0.500678867152391,0.928977109747002,0.0472147323733578,0: Not low-education type,1: Northeast,5.9,20: Low mountains,6.25766768455505,0.0029139004647731
42105,Pennsylvania,2008.0,0.000216004693572955,5.07142857142857,25.5,10.4,9.75,4.5,35003,0.500343563902886,0.983279890059551,0.0038937242327072,0: Not low-education type,1: Northeast,6.4,20: Low mountains,14.9198567186083,0.0012616703128774
42105,Pennsylvania,2004.0,0.000216004693572955,2.58333333333333,25.5,10.4,9.75,4.5,35003,0.498809985055626,0.983173742181879,0.0031549233408977,0: Not low-education type,1: Northeast,6.4,20: Low mountains,14.9198567186083,0.0012616703128774
42107,Pennsylvania,2008.0,0.0026366508402582,6.0,25.5,10.4,9.75,4.5,34684,0.505917299259748,0.957962590005591,0.0271986959713868,0: Not low-education type,1: Northeast,5.9,16: Open low mountains,9.32455381325313,0.0046182721645371
42107,Pennsylvania,2004.0,0.0026366508402582,3.05,25.5,10.4,9.75,4.5,34684,0.502355844738613,0.964149006329845,0.0242247469081662,0: Not low-education type,1: Northeast,5.9,16: Open low mountains,9.32455381325313,0.0046182721645371
42109,Pennsylvania,2008.0,0.0016123705191219,6.58333333333333,25.5,10.4,9.75,4.5,37608,0.493477875433753,0.975583191915098,0.0111699298396697,0: Not low-education type,1: Northeast,4.4,16: Open low mountains,7.76448976198832,0.0024507141594464
42109,Pennsylvania,2004.0,0.0016123705191219,3.0,25.5,10.4,9.75,4.5,37608,0.491160206651263,0.978971416703445,0.010124873439082,0: Not low-education type,1: Northeast,4.4,16: Open low mountains,7.76448976198832,0.0024507141594464
42111,Pennsylvania,2008.0,0.0010047702197812,5.76666666666667,25.5,10.4,9.75,4.5,31824,0.513389656938044,0.967114695340502,0.0230670762928827,0: Not low-education type,1: Northeast,6.0,16: Open low mountains,8.80764918069582,0.0032052892933574
42111,Pennsylvania,2004.0,0.0010047702197812,2.61538461538462,25.5,10.4,9.75,4.5,31824,0.507002342510264,0.97180171784086,0.0209818392483817,0: Not low-education type,1: Northeast,6.0,16: Open low mountains,8.80764918069582,0.0032052892933574
42113,Pennsylvania,2004.0,0.000189526698876915,2.4,25.5,10.4,9.75,4.5,31417,0.509612450411962,0.958651205370766,0.0250228867866951,0: Not low-education type,1: Northeast,5.9,16: Open low mountains,10.1386132505205,0.0014739917047942
42113,Pennsylvania,2008.0,0.000189526698876915,3.28571428571429,25.5,10.4,9.75,4.5,31417,0.516713091922006,0.959764778706283,0.0263076446920458,0: Not low-education type,1: Northeast,5.9,16: Open low mountains,10.1386132505205,0.0014739917047942
42115,Pennsylvania,2008.0,0.000691215019433455,5.28571428571429,25.5,10.4,9.75,4.5,34843,0.5013016933533,0.984633106784933,0.0037322889068079,0: Not low-education type,1: Northeast,5.0,15: Open high hills,9.91645034459921,0.0020936941996646
42115,Pennsylvania,2004.0,0.000691215019433455,2.73684210526316,25.5,10.4,9.75,4.5,34843,0.498672257162823,0.986373165618449,0.0037269974376892,0: Not low-education type,1: Northeast,5.0,15: Open high hills,9.91645034459921,0.0020936941996646
42117,Pennsylvania,2004.0,0.000498901163220114,2.44444444444444,25.5,10.4,9.75,4.5,33054,0.490197488256159,0.98003547119164,0.0069983702425462,0: Not low-education type,1: Northeast,5.9,16: Open low mountains,11.4909197489421,0.0015683842800735
42117,Pennsylvania,2008.0,0.000498901163220114,4.75,25.5,10.4,9.75,4.5,33054,0.489413348073734,0.977264534115215,0.0073061116585354,0: Not low-education type,1: Northeast,5.9,16: Open low mountains,11.4909197489421,0.0015683842800735
42119,Pennsylvania,2004.0,0.0019259257194698,3.55555555555556,25.5,10.4,9.75,4.5,39434,0.553907639707071,0.898814886686534,0.0758195301129669,0: Not low-education type,1: Northeast,5.4,16: Open low mountains,6.46413793070958,0.0034502148986435
42119,Pennsylvania,2008.0,0.0019259257194698,7.11111111111111,25.5,10.4,9.75,4.5,39434,0.551390460971658,0.891670550635861,0.0797434360920612,0: Not low-education type,1: Northeast,5.4,16: Open low mountains,6.46413793070958,0.0034502148986435
42121,Pennsylvania,2004.0,0.0011246179852475,4.05263157894737,25.5,10.4,9.75,4.5,32900,0.488700263363941,0.976510783685672,0.0112285571926828,0: Not low-education type,1: Northeast,5.4,15: Open high hills,5.36706764570304,0.0024596945205259
42121,Pennsylvania,2008.0,0.0011246179852475,7.05263157894737,25.5,10.4,9.75,4.5,32900,0.489830968091838,0.97450962668354,0.0105757931844888,0: Not low-education type,1: Northeast,5.4,15: Open high hills,5.36706764570304,0.0024596945205259
42123,Pennsylvania,2004.0,0.000642439766046013,3.06666666666667,25.5,10.4,9.75,4.5,36303,0.494621135772377,0.986640729369302,0.0023437316895961,0: Not low-education type,1: Northeast,5.0,15: Open high hills,8.02922613369791,0.0015496035890751
42123,Pennsylvania,2008.0,0.000642439766046013,6.05882352941176,25.5,10.4,9.75,4.5,36303,0.498219960337371,0.984134948510262,0.0033928272764198,0: Not low-education type,1: Northeast,5.0,15: Open high hills,8.02922613369791,0.0015496035890751
42125,Pennsylvania,2004.0,0.0033571310117241,5.04081632653061,25.5,10.4,9.75,4.5,40372,0.483472977607918,0.951658581998138,0.0324268704983096,0: Not low-education type,1: Northeast,5.5,19: High hills,7.45734575775362,0.0064984924693201
42125,Pennsylvania,2008.0,0.0033571310117241,7.36,25.5,10.4,9.75,4.5,40372,0.485943833236827,0.94680563597761,0.032797722447404,0: Not low-education type,1: Northeast,5.5,19: High hills,7.45734575775362,0.0064984924693201
42127,Pennsylvania,2008.0,0.000999195905108441,6.0,25.5,10.4,9.75,4.5,36533,0.517681652866981,0.957459568211716,0.0262903350615182,0: Not low-education type,1: Northeast,4.8,15: Open high hills,6.60426555000819,0.0019388962492275
42127,Pennsylvania,2004.0,0.000999195905108441,3.19230769230769,25.5,10.4,9.75,4.5,36533,0.507415575744087,0.967545474778949,0.0197478906581956,0: Not low-education type,1: Northeast,4.8,15: Open high hills,6.60426555000819,0.0019388962492275
42129,Pennsylvania,2008.0,0.0049123648054494,7.5,25.5,10.4,9.75,4.5,39837,0.486365548628906,0.958222467477831,0.0230482601117856,0: Not low-education type,1: Northeast,5.3,19: High hills,7.36849415336532,0.0054297483560961
42129,Pennsylvania,2004.0,0.0049123648054494,4.734375,25.5,10.4,9.75,4.5,39837,0.484220528696012,0.963306024542516,0.0215448117381514,0: Not low-education type,1: Northeast,5.3,19: High hills,7.36849415336532,0.0054297483560961
42131,Pennsylvania,2008.0,0.000974111489080614,6.1,25.5,10.4,9.75,4.5,38649,0.500636177281402,0.979394924719022,0.0074574114653283,0: Not low-education type,1: Northeast,5.2,16: Open low mountains,10.8676139658148,0.0019942226459864
42131,Pennsylvania,2004.0,0.000974111489080614,2.8,25.5,10.4,9.75,4.5,38649,0.496400070934563,0.982053555594964,0.0064905125022167,0: Not low-education type,1: Northeast,5.2,16: Open low mountains,10.8676139658148,0.0019942226459864
42133,Pennsylvania,2004.0,0.0065414582685899,4.71794871794872,25.5,10.4,9.75,4.5,47928,0.492305737625279,0.931806688041694,0.0433006230646009,0: Not low-education type,1: Northeast,4.2,10: Plains with high hills,3.24407534439896,0.0045874516187279
42133,Pennsylvania,2008.0,0.0065414582685899,9.275,25.5,10.4,9.75,4.5,47928,0.4933406924562,0.911287636906467,0.0571589593827652,0: Not low-education type,1: Northeast,4.2,10: Plains with high hills,3.24407534439896,0.0045874516187279
44001,Rhode Island,2004.0,0.0287425600318851,5.25,7.5,0.0,6.5,1.0,52508,0.482561814107598,0.967421906421772,0.0089058280504855,0: Not low-education type,1: Northeast,4.3,4: Irregular plains,0.0,0.0084260217845439
44001,Rhode Island,2008.0,0.0287425600318851,11.0,7.5,0.0,6.5,1.0,52508,0.480658403726218,0.9631720217889,0.0086445093550169,0: Not low-education type,1: Northeast,4.3,4: Irregular plains,0.0,0.0084260217845439
44003,Rhode Island,2008.0,0.0138981600580844,10.0909090909091,7.5,0.0,6.5,1.0,51081,0.480346029449569,0.946756422289844,0.0151910993668881,0: Not low-education type,1: Northeast,4.8,9: Plains with hills,0.145764362320981,0.0071520554748448
44003,Rhode Island,2004.0,0.0138981600580844,5.27272727272727,7.5,0.0,6.5,1.0,51081,0.480617336796862,0.954215751235788,0.0136332451814541,0: Not low-education type,1: Northeast,4.8,9: Plains with hills,0.145764362320981,0.0071520554748448
44005,Rhode Island,2004.0,0.0109535283321511,4.375,7.5,0.0,6.5,1.0,51400,0.487153399057409,0.922370744599984,0.0395163082248652,0: Not low-education type,1: Northeast,4.6,4: Irregular plains,0.000769651727750897,0.0056609088011706
44005,Rhode Island,2008.0,0.0109535283321511,8.5,7.5,0.0,6.5,1.0,51400,0.48726743833707,0.918453427065026,0.036822010787225,0: Not low-education type,1: Northeast,4.6,4: Irregular plains,0.000769651727750897,0.0056609088011706
44007,Rhode Island,2008.0,0.0213078178369708,9.71794871794872,7.5,0.0,6.5,1.0,38681,0.482803489151745,0.821038431952144,0.104449990364539,0: Not low-education type,1: Northeast,5.5,9: Plains with hills,0.438228255062289,0.0095017927044348
44007,Rhode Island,2004.0,0.0213078178369708,5.30769230769231,7.5,0.0,6.5,1.0,38681,0.481159474777476,0.839428659153641,0.0958443381300148,0: Not low-education type,1: Northeast,5.5,9: Plains with hills,0.438228255062289,0.0095017927044348
44009,Rhode Island,2004.0,0.0053443741925953,3.94736842105263,7.5,0.0,6.5,1.0,57197,0.486370740856518,0.948780869021569,0.0111519224757737,0: Not low-education type,1: Northeast,4.2,9: Plains with hills,0.624356798190427,0.0035207001860008
44009,Rhode Island,2008.0,0.0053443741925953,6.15789473684211,7.5,0.0,6.5,1.0,57197,0.485829544019199,0.945765441455097,0.0118337122647467,0: Not low-education type,1: Northeast,4.2,9: Plains with hills,0.624356798190427,0.0035207001860008
45001,South Carolina,2008.0,0.000702363648779155,8.84615384615385,34.3,15.6,9.75,5.0,30469,0.485660920658391,0.697614693178723,0.287131795011479,0: Not low-education type,3: South,7.7,4: Irregular plains,0.317932695723497,0.0021743341528165
45001,South Carolina,2004.0,0.000702363648779155,2.69230769230769,34.3,15.6,9.75,5.0,30469,0.483285687059272,0.698799313893653,0.290680388793596,0: Not low-education type,3: South,7.7,4: Irregular plains,0.317932695723497,0.0021743341528165
45003,South Carolina,2004.0,0.0020039661248897,2.9047619047619,34.3,15.6,9.75,5.0,39253,0.483710486332406,0.721605959151843,0.254124480658303,0: Not low-education type,3: South,5.8,4: Irregular plains,0.292777174636722,0.0036941438447684
45003,South Carolina,2008.0,0.0020039661248897,9.14285714285714,34.3,15.6,9.75,5.0,39253,0.484505659800122,0.721751988578421,0.249031205384458,0: Not low-education type,3: South,5.8,4: Irregular plains,0.292777174636722,0.0036941438447684
45005,South Carolina,2008.0,0.000356756139062428,6.75,34.3,15.6,9.75,5.0,20920,0.534018328242155,0.257891326483384,0.730352679811164,1: Low-education type,3: South,10.6,2: Smooth plains,0.0078194323286879,0.0017619038699194
45005,South Carolina,2004.0,0.000356756139062428,2.0,34.3,15.6,9.75,5.0,20920,0.530817268531089,0.265996922798443,0.72585754366911,1: Low-education type,3: South,10.6,2: Smooth plains,0.0078194323286879,0.0017619038699194
45007,South Carolina,2004.0,0.0035619870759514,5.10526315789474,34.3,15.6,9.75,5.0,38286,0.482306570857271,0.818075475829641,0.164516333504284,0: Not low-education type,3: South,7.3,4: Irregular plains,0.61536850460938,0.0040317793720446
45007,South Carolina,2008.0,0.0035619870759514,11.1052631578947,34.3,15.6,9.75,5.0,38286,0.482961196618253,0.816106655105138,0.161565141990028,0: Not low-education type,3: South,7.3,4: Irregular plains,0.61536850460938,0.0040317793720446
45009,South Carolina,2004.0,0.000542102101934705,2.0,34.3,15.6,9.75,5.0,24762,0.474267859330964,0.36588653351305,0.623269207204999,1: Low-education type,3: South,8.6,2: Smooth plains,0.0026993787743979,0.0015657877083867
45009,South Carolina,2008.0,0.000542102101934705,7.66666666666667,34.3,15.6,9.75,5.0,24762,0.473795330352707,0.364257327372081,0.61978390461997,1: Low-education type,3: South,8.6,2: Smooth plains,0.0026993787743979,0.0015657877083867
45011,South Carolina,2004.0,0.000581122304644658,2.0,34.3,15.6,9.75,5.0,26456,0.480765883376849,0.550174064403829,0.432375979112272,1: Low-education type,3: South,9.0,2: Smooth plains,0.0208894222353895,0.0025725077915315
45011,South Carolina,2008.0,0.000581122304644658,7.16666666666667,34.3,15.6,9.75,5.0,26456,0.476297174992311,0.534027503185273,0.444224770440666,1: Low-education type,3: South,9.0,2: Smooth plains,0.0208894222353895,0.0025725077915315
45013,South Carolina,2008.0,0.0036483889533806,9.53846153846154,34.3,15.6,9.75,5.0,46634,0.494581167398769,0.764007442502829,0.20298723137616,0: Not low-education type,3: South,4.9,1: Flat plains,0.0351147804409266,0.003284732135944
45013,South Carolina,2004.0,0.0036483889533806,3.08333333333333,34.3,15.6,9.75,5.0,46634,0.497817811062781,0.749550725807043,0.222788654084544,0: Not low-education type,3: South,4.9,1: Flat plains,0.0351147804409266,0.003284732135944
45015,South Carolina,2004.0,0.002150291885052,4.0,34.3,15.6,9.75,5.0,42023,0.501801843348332,0.690853750930568,0.26381358332949,0: Not low-education type,3: South,5.3,1: Flat plains,0.0097295721061527,0.0023518712332588
45015,South Carolina,2008.0,0.002150291885052,10.3529411764706,34.3,15.6,9.75,5.0,42023,0.500575690097546,0.689115658186196,0.258253993302123,0: Not low-education type,3: South,5.3,1: Flat plains,0.0097295721061527,0.0023518712332588
45017,South Carolina,2004.0,0.00053374062992543,4.33333333333333,34.3,15.6,9.75,5.0,33712,0.481078244900636,0.527448022561815,0.462320456483243,0: Not low-education type,3: South,7.3,2: Smooth plains,0.209672357266148,0.002145994726258
45017,South Carolina,2008.0,0.00053374062992543,10.0,34.3,15.6,9.75,5.0,33712,0.487841845140033,0.542471169686985,0.441252059308072,0: Not low-education type,3: South,7.3,2: Smooth plains,0.209672357266148,0.002145994726258
45019,South Carolina,2008.0,0.0053025668325489,12.6206896551724,34.3,15.6,9.75,5.0,39233,0.48445108665452,0.659058671447498,0.308822798248718,0: Not low-education type,3: South,5.4,1: Flat plains,0.0323776858567726,0.004884528116612
45019,South Carolina,2004.0,0.0053025668325489,5.39285714285714,34.3,15.6,9.75,5.0,39233,0.484518675424026,0.646655796162814,0.324402249279956,0: Not low-education type,3: South,5.4,1: Flat plains,0.0323776858567726,0.004884528116612
45021,South Carolina,2004.0,0.0019301064554744,5.375,34.3,15.6,9.75,5.0,34274,0.485142239290109,0.77968755825659,0.203907386003505,1: Low-education type,3: South,7.9,4: Irregular plains,0.822212543338537,0.0026478919462533
45021,South Carolina,2008.0,0.0019301064554744,11.25,34.3,15.6,9.75,5.0,34274,0.485040286644477,0.774831305360033,0.204652516323821,1: Low-education type,3: South,7.9,4: Irregular plains,0.822212543338537,0.0026478919462533
45023,South Carolina,2008.0,0.000783191211535487,7.27272727272727,34.3,15.6,9.75,5.0,33017,0.483230704848449,0.60414300233156,0.376666467388055,1: Low-education type,3: South,9.2,4: Irregular plains,0.48162594002982,0.0027393724788756
45023,South Carolina,2004.0,0.000783191211535487,2.63636363636364,34.3,15.6,9.75,5.0,33017,0.483067225641483,0.603781999821604,0.381767906520382,1: Low-education type,3: South,9.2,4: Irregular plains,0.48162594002982,0.0027393724788756
45025,South Carolina,2004.0,0.000748351744830172,2.36363636363636,34.3,15.6,9.75,5.0,30438,0.484193199242356,0.649702354108415,0.33277712636421,1: Low-education type,3: South,9.4,4: Irregular plains,0.159256127662957,0.0021278054072437
45025,South Carolina,2008.0,0.000748351744830172,7.54545454545455,34.3,15.6,9.75,5.0,30438,0.484962974157473,0.645631382370086,0.330879336773246,1: Low-education type,3: South,9.4,4: Irregular plains,0.159256127662957,0.0021278054072437
45027,South Carolina,2008.0,0.000760893952844085,6.22222222222222,34.3,15.6,9.75,5.0,26721,0.494824372759857,0.478623655913978,0.506781362007169,1: Low-education type,3: South,9.7,1: Flat plains,0.012397870563695,0.0015682431662248
45027,South Carolina,2004.0,0.000760893952844085,2.55555555555556,34.3,15.6,9.75,5.0,26721,0.492237225626078,0.46618285646303,0.521652489441437,1: Low-education type,3: South,9.7,1: Flat plains,0.012397870563695,0.0015682431662248
45029,South Carolina,2004.0,0.000514230528570453,2.22222222222222,34.3,15.6,9.75,5.0,29711,0.481614604882085,0.57121431526686,0.409495242035581,0: Not low-education type,3: South,7.1,1: Flat plains,0.0166823439150383,0.0014461936204627
45029,South Carolina,2008.0,0.000514230528570453,7.25,34.3,15.6,9.75,5.0,29711,0.481852668272928,0.577638796329523,0.39860050238376,0: Not low-education type,3: South,7.1,1: Flat plains,0.0166823439150383,0.0014461936204627
45031,South Carolina,2004.0,0.001665326508514,4.66666666666667,34.3,15.6,9.75,5.0,31347,0.473567603257281,0.571916954001907,0.416887975937202,1: Low-education type,3: South,8.7,4: Irregular plains,0.0262023430550471,0.0026675866101868
45031,South Carolina,2008.0,0.001665326508514,11.0,34.3,15.6,9.75,5.0,31347,0.473906911142454,0.567213877539151,0.418056504732962,1: Low-education type,3: South,8.7,4: Irregular plains,0.0262023430550471,0.0026675866101868
45033,South Carolina,2008.0,0.0010563326305051,8.0,34.3,15.6,9.75,5.0,26751,0.470413170808928,0.492290644293177,0.464555960107646,1: Low-education type,3: South,9.4,2: Smooth plains,0.000181843169478022,0.0020468309521675
45033,South Carolina,2004.0,0.0010563326305051,2.9,34.3,15.6,9.75,5.0,26751,0.468903044076694,0.500752216638392,0.462949329406869,1: Low-education type,3: South,9.4,2: Smooth plains,0.000181843169478022,0.0020468309521675
45035,South Carolina,2004.0,0.0030853831714227,4.33333333333333,34.3,15.6,9.75,5.0,44534,0.488806283015176,0.706559713798597,0.256239693675061,0: Not low-education type,3: South,5.3,1: Flat plains,0.0152758423161382,0.0029348956653848
45035,South Carolina,2008.0,0.0030853831714227,11.4,34.3,15.6,9.75,5.0,44534,0.487292580766197,0.699922660479505,0.254745660180867,0: Not low-education type,3: South,5.3,1: Flat plains,0.0152758423161382,0.0029348956653848
45037,South Carolina,2004.0,0.000712118699456644,2.88888888888889,34.3,15.6,9.75,5.0,34451,0.54146171424145,0.572524110151439,0.41426856191177,1: Low-education type,3: South,7.1,4: Irregular plains,0.504913613200188,0.0020428313356306
45037,South Carolina,2008.0,0.000712118699456644,8.77777777777778,34.3,15.6,9.75,5.0,34451,0.541682229028162,0.598304325091507,0.384141331142153,1: Low-education type,3: South,7.1,4: Irregular plains,0.504913613200188,0.0020428313356306
45039,South Carolina,2004.0,0.0004752103258605,3.33333333333333,34.3,15.6,9.75,5.0,30857,0.4778972520908,0.400856919210646,0.588761174968072,1: Low-education type,3: South,7.8,4: Irregular plains,0.658229740709066,0.0020681609399616
45039,South Carolina,2008.0,0.0004752103258605,8.33333333333333,34.3,15.6,9.75,5.0,30857,0.475943806721644,0.395466412498446,0.590526708383407,1: Low-education type,3: South,7.8,4: Irregular plains,0.658229740709066,0.0020681609399616
45041,South Carolina,2004.0,0.0023133405892329,4.41666666666667,34.3,15.6,9.75,5.0,34903,0.470270686534981,0.579307689345809,0.401147433676023,0: Not low-education type,3: South,8.9,2: Smooth plains,0.0132254578347784,0.0021407814250172
45041,South Carolina,2008.0,0.0023133405892329,9.58333333333333,34.3,15.6,9.75,5.0,34903,0.46925913857456,0.564214408436519,0.410806327389063,0: Not low-education type,3: South,8.9,2: Smooth plains,0.0132254578347784,0.0021407814250172
45043,South Carolina,2004.0,0.0010396096864866,5.2,34.3,15.6,9.75,5.0,36458,0.476882519940516,0.634378802217115,0.354518723806949,0: Not low-education type,3: South,8.6,1: Flat plains,0.0087244166061282,0.0024960888316854
45043,South Carolina,2008.0,0.0010396096864866,10.8,34.3,15.6,9.75,5.0,36458,0.476353078966035,0.645469391794923,0.340888470991901,0: Not low-education type,3: South,8.6,1: Flat plains,0.0087244166061282,0.0024960888316854
45045,South Carolina,2008.0,0.0077761689686263,12.2,34.3,15.6,9.75,5.0,41984,0.485545035578996,0.778425589526419,0.182674555889338,0: Not low-education type,3: South,5.5,20: Low mountains,2.58643319100142,0.0055672034667804
45045,South Carolina,2004.0,0.0077761689686263,5.41666666666667,34.3,15.6,9.75,5.0,41984,0.487349712886189,0.784553201826109,0.183680215567003,0: Not low-education type,3: South,5.5,20: Low mountains,2.58643319100142,0.0055672034667804
45047,South Carolina,2008.0,0.0021001230529964,9.55555555555556,34.3,15.6,9.75,5.0,34578,0.469823705381778,0.66236821469025,0.314629258517034,0: Not low-education type,3: South,9.0,4: Irregular plains,0.206936173141003,0.0021684815874323
45047,South Carolina,2004.0,0.0021001230529964,2.0,34.3,15.6,9.75,5.0,34578,0.468768121329269,0.664798156270909,0.316303620548658,0: Not low-education type,3: South,9.0,4: Irregular plains,0.206936173141003,0.0021684815874323
45049,South Carolina,2008.0,0.000523985579247941,7.55555555555556,34.3,15.6,9.75,5.0,28223,0.511597209126909,0.437818216104092,0.543795964548369,1: Low-education type,3: South,8.3,1: Flat plains,0.0041549630720207,0.0015077065909281
45049,South Carolina,2004.0,0.000523985579247941,2.22222222222222,34.3,15.6,9.75,5.0,28223,0.5083523158694,0.434035687167806,0.554669703872437,1: Low-education type,3: South,8.3,1: Flat plains,0.0041549630720207,0.0015077065909281
45051,South Carolina,2008.0,0.0031634235768426,10.3125,34.3,15.6,9.75,5.0,35606,0.490059821418293,0.828137171010978,0.138813318035831,0: Not low-education type,3: South,5.7,1: Flat plains,0.0197953890698651,0.0037788231236239
45051,South Carolina,2004.0,0.0031634235768426,3.5,34.3,15.6,9.75,5.0,35606,0.490967347348627,0.822505408637389,0.149921951308571,0: Not low-education type,3: South,5.7,1: Flat plains,0.0197953890698651,0.0037788231236239
